GSM1358650	GSM1358651	GSM1358652	GSM1358653	GSM1358654	GSM1358655	GSM1358656	GSM1358657	GSM1358658	GSM1358659	GSM1358660	GSM1358661	GSM1358662	GSM1358663	GSM1358664
AB033036	117.1732499	73.40966293	158.4280553	30.60451966	16.72736222	50.85755847	12.49757213	22.0225187	19.85418468	35.21729785	100.2555017	23.0487507	19.04543789	30.33138832	22.20129817
AB033044	78.84856579	29.67530886	25.08698599	13.99314952	12.33388681	30.51282488	406.770251	212.6667023	46.4092035	174.6389777	29.44372013	20.04463328	279.2550062	84.66777937	862.227788
AB033045	54.68731886	359.88939	542.854213	677.4830291	36.00163656	157.3926135	1366.708192	1484.226166	3651.545624	881.37021	887.0376318	1498.152524	1605.916563	1151.957247	295.1256901
AB033052	12.40357161	23.83133687	256.7461947	76.90716288	33.50320079	47.88872955	219.162805	316.2671136	95.19837381	278.1391971	109.0161289	40.49222273	1190.95133	139.1674501	332.2285702
AB033055	25.0110654	19.93162795	21.30954061	376.0057467	38.09088138	77.55871449	79.26098773	154.9825324	84.12640132	133.7275147	91.33667242	329.0477503	80.24003582	235.8962024	57.58755929
AB033058	1377.480957	1478.551485	2568.294433	2655.054408	1523.269219	1561.170052	5541.829107	2838.255973	4835.139444	1069.135149	4625.068545	981.0718045	2818.438841	2335.86685	3109.32877
AB033061	426.5749838	2333.049113	201.8235869	1259.278895	131.529738	114.3201672	2166.304701	2415.982353	1690.640631	2232.804249	1705.399159	1936.401576	621.6968397	1033.493409	2424.561083
AB033063	3483.725231	3698.53186	2270.504253	2732.989538	1549.723164	98.66700862	3366.833658	1481.679023	4554.67686	2237.031326	1887.492784	1831.871617	1005.905506	1337.329146	2612.257081
AB033087	570.5660606	349.887437	1370.060602	1097.335221	305.5403388	76.26176597	963.3175485	636.4764852	1401.920173	1348.964846	1073.67684	613.3782742	215.803535	886.6409425	778.4192251
AB033115	1611.429911	737.9069909	153.1078376	869.8999303	395.1410161	1119.934687	1491.507252	1645.858657	1429.874708	1713.790119	952.9903706	582.7175112	621.6968397	1301.940276	995.4106982
AB033132	101.9795882	18.33477937	54.88764179	443.116506	26.46503969	25.90634192	597.6981201	738.0320682	268.9117827	20.627176	86.25089687	395.4709421	88.18734513	191.0425421	721.261641
AB033605	4040.224163	3697.081017	3431.275849	5993.127309	2618.151346	2112.949722	5529.35259	7609.118096	3738.715006	2202.78298	5254.121242	4507.989444	2930.168437	3654.897309	2945.887538
AB033941	54.68731886	307.9145539	109.2741827	723.4346884	25.54248341	432.9380589	4587.403489	81.63058061	1328.350284	291.9748001	134.5287868	330.7820273	440.1896555	83.88894604	69.41350067
AB035700	94.9767547	16.09502528	16.2628732	89.9777578	172.4236487	144.107802	26.4789101	55.85945914	13.19268922	189.1050804	13.97682212	37.65233389	15.89448731	16.60142842	81.09659327
AB036991	265.9787943	639.9235978	34.55049854	70.18954114	30.43426101	72.7370265	357.796133	518.3191143	45.90753882	534.7277844	101.1246465	229.084413	122.4426999	63.94922405	415.7615067
AB037594	1424.402693	2086.808906	721.6119778	1260.396824	58.23964428	1625.53336	1071.332475	1972.093267	1042.732755	911.6379538	607.098271	611.3894965	1125.835387	458.0772636	1047.283802
AB037723	587.1211485	740.4664247	558.5075923	401.168579	83.29867603	73.8749696	462.6817823	257.1300672	88.98188807	45.28877195	16.91151726	50.40546963	72.76177852	59.17780853	29.40431595
AB037741	10.97488743	22.39542923	11.52756107	18.75217972	64.49785436	18.2327989	31.18095448	147.3307259	15.735711	12.90376084	26.2429637	33.35866542	25.12168251	20.05085178	11.13036489
AB037766	25.0110654	17.89276319	44.02913529	42.49190903	13.3742175	13.19927305	164.6048108	185.2420036	36.27215158	74.52593936	17.35740043	22.05066592	151.2911894	16.86043822	173.2115931
AB037774	11.9636025	37.83411028	38.8784017	38.08203689	15.47354132	22.95308414	142.0855987	226.9541547	122.3509619	19.57968768	10.86227926	40.07757827	23.02493793	39.31568872	93.60437
AB037781	430.0309873	56.60037744	10.00472291	39.95394186	14.14205169	544.291793	112.4882955	227.5122205	43.84672185	14.28137044	14.25081082	25.64582009	15.1301384	18.23310338	279.5788453
AB037789	685.0187999	623.4527785	431.231131	916.8063428	531.8972058	648.5333276	374.7610875	684.9481529	597.4703055	736.1261187	856.7691686	962.6628052	513.5659495	139.1674501	350.4514295
AB037794	27.61709867	15.57427802	94.470306	61.35198262	274.974253	36.23338824	25.77428843	37.54802414	21.30648243	46.47406939	104.3547734	30.78374265	123.5926876	108.8769474	12.23524771
AB037808	52.30815652	153.2478286	121.6110074	60.96568482	1021.034	115.7282189	433.1220637	610.067748	167.9089777	115.19333	29.70926384	1071.345621	86.29466793	67.89228523	181.5429556
AB037819	72.86411285	118.7052082	96.26212766	1795.773417	2638.441835	58.03596418	2466.013576	2171.730828	2301.468339	171.6406086	341.7011847	1492.163041	31.91499905	122.0671602	1132.395953
AB037821	135.9318093	45.47968202	221.4369038	45.88036236	148.698919	242.0289239	23.6128088	19.71597753	22.89071822	1241.610956	364.3842095	944.5287373	791.4246729	539.8747821	28.76821871
AB037832	17.50790052	42.6531058	14.21831488	60.12611319	34.14837052	17.22225362	217.3436125	151.9790468	83.77712437	17.71050413	29.98048726	33.03599478	18.86595064	16.36729507	88.24866968
AB037833	127.3896297	1600.011786	1563.776523	365.6016247	636.4887885	7660.183377	439.539051	321.9256225	838.1776041	770.6839568	838.7996226	891.1271928	3173.736972	322.3615786	43.28323949
AB037839	4320.347534	3701.162927	1827.018899	3735.019107	3593.083826	4220.54641	3414.346017	4010.192253	3061.266692	3705.709219	2366.807943	2760.120652	1064.394228	1643.553648	3029.884052
AB037844	212.6667023	258.0540758	17.01929298	89.9777578	185.1778402	508.3650099	692.0430676	481.9700952	453.9670439	219.3891923	69.32112391	114.2890184	440.1896555	1610.17262	244.8759711
AB037853	53.46725829	16.09502528	9.642371904	11.3051831	17.80736878	89.17833056	239.426659	123.2283133	104.1970242	70.49150026	11.3760512	112.4626138	31.12388592	13.37791859	100.9362753
AB037860	1279.168212	868.3364379	165.9522475	1016.243873	4513.420118	3394.69686	2825.146088	2082.143072	2484.430545	753.4721091	1936.172643	2176.20839	1062.163575	995.2644061	4440.62377
AB037861	3439.499388	1881.532463	459.8134741	1304.59	296.1985848	1453.913418	2393.444139	1490.325585	1544.041075	176.5111398	699.595085	135.2747334	16.50780223	108.8769474	1153.089805
AB037902	163.7769383	29.67530886	32.58191951	49.4041874	94.66880004	11.84514757	21.96771927	74.30034729	234.5306451	130.6867904	73.87992439	80.72374177	334.7094753	47.61470916	20.84902711
AB037911	1398.426947	961.0393661	788.4958581	2131.24386	3088.03686	4630.213601	1258.726403	1507.80264	861.9431814	496.6871001	1419.163408	1051.972711	867.4907265	120.2248121	2074.042297
AB039667	331.5755937	24.96918309	49.78921802	122.0082284	489.1489851	285.4817293	309.6188139	458.9425298	144.4687287	52.53183121	20.71567751	72.87052371	137.7652766	59.78179013	74.65110619
AB039791	86.38822195	302.3034427	2444.908923	682.9986758	839.9748877	951.193474	749.5666228	1034.57604	493.2030959	831.0780207	1025.745894	305.117659	1406.082429	1171.80469	1505.472137
AB039886	19.53250088	133.8580857	721.6119778	60.12611319	135.1822968	1875.828777	13.56924794	15.84684606	235.7527968	2779.482613	1640.382015	1214.01263	1659.315737	737.7445273	13.16469028
AB039921	286.1653751	49.23804079	26.3812621	157.4938643	48.58434435	58.03596418	165.4006993	211.7115083	96.30266033	273.2102537	68.06430621	28.47670736	71.99414777	254.3306094	47.22179433
AB040046	911.3748594	261.0074791	859.2096923	233.9809747	354.4866047	917.8913666	89.07038128	61.32438252	127.4799239	477.5067679	796.1014539	775.0589498	253.2426024	80.94308682	91.96089694
AB040413	3218.400175	2431.447122	1908.61522	2112.29542	2790.381656	1411.014609	2144.032249	1614.113257	3617.933152	4539.254725	4158.721242	4175.043882	1095.647495	1331.963988	4598.670118
AB040529	485.1743113	430.1822539	1840.7577	1659.40897	1578.680435	1095.273152	1635.121067	117.710851	538.458362	91.46988027	1116.666229	492.7085354	1000.927821	349.9105296	1421.084294
AB040820	387.3474108	338.5415668	178.1448241	773.4560476	46.24989945	592.8505777	95.30382393	1081.50019	560.0762801	339.5145737	685.4007474	844.2120634	215.803535	1084.644242	571.2811614
AB040822	250.9842559	1192.936651	33.45547546	284.2293295	341.125831	257.4743192	67.77787398	361.8059282	242.4051103	89.0884093	111.7346332	144.7908692	411.1228012	63.94922405	420.2723818
AB040875	24.04142834	79.27373687	52.66534553	136.9520355	58.23964428	29.22857279	367.4020343	156.8528899	59.90371359	75.59482587	76.62346704	122.9368538	388.9986782	520.1075349	55.13684128
AB040883	204.2668793	24.96918309	363.875184	395.7434945	629.8535526	1246.479436	240.4281659	322.3538258	383.0174061	663.8374271	285.5275215	967.3104382	696.8153881	609.1697959	459.6209471
AB040885	43.86931386	995.005364	177.3155368	378.4524588	158.3449688	1196.78807	101.7572579	241.0531826	112.1914547	215.8563443	234.3153358	157.2760405	146.4842837	358.0574812	181.5429556
AB040888	151.7157367	340.1040305	17.7254947	50.82581443	117.5761577	100.1298723	58.00299378	28.64356245	45.90753882	14.34572894	48.03917389	77.97096585	19.40416586	50.71625019	46.39735447
AB040895	42.86173671	501.7028254	119.4082296	177.504676	70.19681705	18.81020651	124.7432551	105.8715852	72.88636977	23.47797434	19.36147773	48.06341631	634.4180437	64.61553424	184.853283
AB040937	215.4673075	18.33477937	36.97508941	117.0668196	664.4583629	12.1742263	931.0208324	631.4928545	149.7169092	78.72322042	60.54655431	268.8028294	188.2041677	151.6157618	128.3411076
AB040942	4137.680792	4827.010455	1328.20707	2697.64399	39.51202161	61.41926293	2789.243959	2845.266141	4586.477478	2622.125331	2625.335047	1668.554989	188.2041677	320.8453498	2696.422193
AB040944	488.4068976	39.19762712	3420.582927	23.14764913	283.9143881	49.84481235	481.4480357	134.7637748	975.0338529	205.2186596	1176.633024	13.75384063	3712.208882	2337.533185	444.4833698
AB040946	83.25113637	27.73970533	1254.89103	198.9990731	42.40264173	1219.169524	216.9042647	333.3775114	396.1513439	557.473496	938.1786652	1058.433492	1571.624836	362.6282729	160.1418751
AB040949	1417.470639	319.7811688	796.177409	1110.876892	2595.892323	6687.040118	2355.910703	4455.787422	2768.226267	430.8621736	1006.994374	1432.014686	515.7749049	319.4025621	3366.345511
AB040957	17.27226163	73.40966293	10.26328067	22.83983887	17.56348992	57.010374	21.11822903	64.33631973	11.79121239	12.622938	14.04818239	19.41742983	11.31381988	28.29544983	17.59952543
AB041019	46.86428898	469.4434337	285.5199625	606.4004565	905.5876613	874.1552934	994.4165679	951.2954403	858.7940234	1344.774288	510.0483149	1075.718753	897.0010318	879.4479547	679.3394935
AB041533	464.0284843	746.071924	15.80607747	335.504001	477.3692076	582.5554758	578.2707699	790.1450959	1033.110055	316.8847374	158.8250469	806.3992601	736.8090718	235.8962024	1443.229484
AB041833	4965.277871	3990.18186	1522.203934	4282.788545	4463.213826	3716.686579	3811.482028	3518.934275	3703.332646	1703.14329	1742.918198	2045.166413	762.5311283	2004.625345	3487.551017
AB041834	10640.66237	6352.358433	4714.743714	10054.57664	4127.176972	404.2487603	5197.842365	5695.077534	4048.270905	2815.991931	2671.904903	3871.381242	791.4246729	1780.991038	7101.437534
AB042326	6643.046073	4703.481129	2602.299451	4590.647534	6672.305961	1151.668485	1767.696581	2126.343065	2616.077358	2759.491775	3481.309332	2471.934513	1449.830887	2454.645128	3938.207646
AB042648	292.3323385	76.30559824	490.8935704	159.9764061	88.46631067	688.2361772	25.2337709	80.77221946	50.09719498	470.5620546	163.5819761	35.16827848	962.9606385	199.9796821	30.74269018
AB043588	45.84067862	742.7500368	44.85458033	416.8262106	1139.11637	91.91889876	354.1229716	576.3286318	585.0653604	508.834204	310.208506	113.3594919	67.53551559	215.7665402	514.3535935
AB044556	807.1943372	547.9636029	23.44708968	1126.779436	1614.206005	387.7022173	282.4579487	119.5503933	130.8980592	99.29985697	266.8938111	39.63943337	209.0459582	56.21922765	559.9188066
AB044777	3029.055513	1796.994045	132.9534479	2568.866229	309.2083946	423.2036503	639.7501857	1037.257701	1127.092144	446.0357572	462.4561845	184.3865823	36.48294052	126.9606604	491.1650057
AB045131	16.8320297	174.8143805	786.8902213	1815.724841	16.06339405	2141.888837	1696.859696	1658.044652	1570.017233	1196.81453	1354.726394	442.7895917	1462.499034	987.7208771	1091.478696
AB045369	286.1653751	379.9597872	97.5254715	49.75731184	242.809185	175.1521723	25.58911268	35.56966066	55.73826206	357.8702901	865.8523088	135.2747334	16.50780223	19.88911876	20.84902711
AB045733	245.1137445	479.1498379	77.76942437	476.7958332	1478.948897	67.02716262	664.9266836	807.7110174	340.1230169	155.8792191	438.0207413	160.6246852	326.8248587	248.7748052	506.7030519
AB045830	1252.749665	827.6240322	944.7263475	268.2184577	184.0162414	90.54166227	558.9485611	49.64984445	290.7041271	208.2465431	338.3537639	408.7576015	88.18734513	448.7504297	198.1359842
AB045831	154.0087997	828.7824851	99.50499177	102.1521802	21.23144465	133.1481688	880.823201	40.16788269	87.0216831	354.7655266	101.9848254	92.23110262	20.15681451	269.8311397	93.05602235
AB046399	696.1031034	4618.107983	1319.64035	5577.697309	4242.433601	4890.684388	7292.6345	5143.599669	5596.117309	1538.65765	1399.545137	983.2960959	4769.72832	6276.80686	3492.540006
AB046400	1343.415244	3386.641916	1319.64035	3947.454275	3643.152028	3708.127084	4636.5845	3416.873601	2441.557192	499.8909828	940.3633029	1710.977677	4455.225455	4848.890343	2389.642699
AB046614	2579.151946	3335.967983	2019.771066	3704.293938	3450.623938	3727.066073	5048.69995	6651.085568	5338.216242	5319.488208	3146.283714	5884.301579	4824.670568	5792.1345	3919.802927
AB046767	29.42022507	148.0095559	14.79468425	141.1880042	262.0142122	51.82358069	672.1935919	1000.117268	163.0216897	109.4197987	91.33667242	290.8278618	29.34156446	60.9732527	26.84810083
AB046770	66.00400742	34.79592188	509.3529128	87.64858405	87.36724004	2579.367564	2295.903668	62.15923726	25.88925304	759.4171039	329.5667073	194.6156365	222.478237	94.91093687	205.4482437
AB046775	254.1826095	167.8298809	21.75140323	321.988731	109.4900575	2608.708772	139.9774895	273.5091709	416.0360396	169.8258986	18.14433356	87.57518353	77.83503325	23.66065226	687.6586216
AB046778	344.0891767	740.4664247	400.5910208	1089.269368	608.7697222	565.8526147	1658.583528	1715.030529	1293.643512	852.6190187	808.6957418	1262.091645	653.9179841	1267.682116	896.3099445
AB046787	1724.800393	230.0133683	1323.042943	225.25041	375.8539408	959.32516	442.903565	675.794771	605.4962549	854.6892402	991.6248113	303.2698418	1090.993391	815.2355544	97.63615581
AB046826	994.6877236	2537.823862	1145.161207	2102.257782	2957.375178	568.4076226	1971.168323	1570.550866	1551.631884	1144.967041	595.2021093	1275.031662	706.2385236	245.9321947	2473.573946
AB046834	1145.801641	425.7618115	45.56560743	71.89702501	341.125831	237.3088873	77.46996766	87.99648564	67.95978627	194.3309382	91.33667242	188.1362671	85.39123536	452.5925767	114.8863765
AB046859	475.889426	268.3124296	135.9795411	129.2592009	305.5403388	392.1701941	94.31264195	102.6660495	89.34912931	49.19801929	48.54867455	112.4626138	35.17961266	101.81701	201.7490021
AB047077	868.1466057	1328.072239	494.8723824	2747.667678	1292.869926	507.1494484	1874.911886	2781.518343	1825.638327	559.3217463	718.7626628	1244.250091	34.77647717	111.62606	2309.958836
AB047784	1103.416207	142.7068631	2503.104209	1361.867091	1282.198834	1383.403201	2971.393042	3053.247872	3173.815793	3641.913433	3438.856579	4318.230343	858.6342482	1637.135024	2366.156651
AB048796	6901.783264	928.9489047	675.692309	344.0412948	96.85745305	881.8171731	2231.370566	1391.677263	999.6676496	385.1565971	1392.42691	242.0289239	115.677374	477.78385	1091.041325
AB051078	87.99285355	280.1768871	695.5623169	1551.700255	77.89383275	1959.454651	4816.725231	3498.647309	2813.969965	1755.568999	2185.602345	2621.22741	299.7790532	1222.23396	2441.487866
AB051233	1354.228223	1035.137646	797.6744421	1507.282388	3316.484613	1553.314846	817.7965367	1306.06803	1383.235309	638.0467595	595.2021093	2082.30824	515.7749049	1242.96346	2419.722337
AB051428	2223.944744	2610.246242	1626.480456	2793.936767	3202.208096	304.5980294	2910.017259	1971.084896	2290.813595	354.7655266	1458.139899	702.2159353	67.53551559	289.0574739	4410.70068
AB051435	47.84317256	16.29389529	458.4615166	243.9493331	328.7949257	255.4750834	113.7069226	76.69930972	48.79363267	225.9681952	161.1655888	129.7564947	101.7915014	179.6970252	979.6132788
AB051436	730.4593374	589.0861685	402.7775785	932.6323745	529.6617557	175.1521723	1165.483918	885.7681944	883.1527237	1083.118328	843.1123657	267.2797844	290.6696327	575.1685079	490.0328034
AB051443	698.7361007	410.8604856	525.2861438	87.19667937	326.3470694	323.8310995	135.3885622	93.21948661	201.9644931	18.55075541	71.12793305	32.36629842	86.29466793	850.838952	107.6981557
AB051446	13.91459715	12.76906938	267.4996771	123.619071	25.12050363	128.8544515	18.09865272	144.7191495	41.57397062	21.30501581	74.54194733	165.3794768	40.6249646	62.18759855	28.42910002
AB051453	107.613527	54.93041205	1361.789556	215.5334853	44.68545301	64.85154205	81.92148524	542.9928902	1544.041075	2949.353156	2996.414952	981.0718045	1588.215667	1423.40124	42.34028236
AB051462	94.9767547	42.6531058	51.81606373	271.8157237	92.51070615	20.13198497	24.57413796	112.4232158	23.82732622	282.976966	134.5287868	25.1782521	16.79264983	112.6162494	15.07118547
AB051473	521.6706466	88.68257377	1163.789316	596.5464735	99.09041146	147.5216344	159.6405665	187.2458504	369.1577564	1083.118328	960.0579419	1036.315886	2499.66506	467.2478965	329.4349932
AB051490	1154.605228	782.0522488	140.0028413	824.5556482	325.2174811	360.4864413	276.1212038	355.1719333	670.5945606	144.7875546	69.32112391	138.3702009	31.91499905	189.7709791	656.6256028
AB051500	117.1732499	61.98543867	364.8649789	25.31875871	38.80318823	147.5216344	183.5338962	88.69538914	19.76462706	82.45174461	149.5731711	47.55942579	76.9228375	24.06440902	16.37457433
AB051501	31.31624475	107.6364018	3357.932702	767.0751935	867.4099962	939.2696186	316.2042423	272.699362	1239.958688	4890.544275	3606.881635	2963.334503	3715.511354	2560.414892	670.3838689
AB051508	2278.283154	481.5346614	63.00988605	908.8147114	99.09041146	692.7456646	758.6629568	931.4304648	325.9685126	43.47204152	28.86623716	632.1783301	176.2080042	113.5832656	1287.907977
AB051518	411.7625532	41.3301983	194.7006147	299.2315998	60.9148142	1030.402003	267.4480855	613.4897136	254.2994184	16.67099062	28.05289056	76.5194851	226.0749141	52.23899222	392.7922705
AB051520	1189.163854	179.2253055	534.3385967	158.1241733	3498.963601	1462.764961	59.45386159	78.63659013	123.3200184	334.6612112	46.6313575	68.86215575	296.1402929	46.49306738	147.5820199
AB051533	630.8532682	3585.535231	541.5199836	423.2415154	320.3818997	925.2205563	567.995564	455.3294768	288.5983461	330.412418	547.2904938	399.3398726	122.4426999	48.161864	377.7437154
AB051543	14.61973193	78.29237665	13.18580333	19.7063297	57.3456542	211.1120443	18.56818511	32.17323032	10.37637671	115.19333	47.55815215	236.0462443	189.7670466	47.61470916	58.93560456
